customerID,tenure,Contract,InternetService,MonthlyCharges,churn_probability,risk_tier
3887-PBQAO,45,One year,No,25.9,2.0,🟢 Low risk
9560-BBZXK,36,Two year,DSL,31.05,2.0,🟢 Low risk
2192-OZITF,45,Two year,DSL,73.55,2.0,🟢 Low risk
1265-ZFOSD,64,Two year,DSL,81.3,2.0,🟢 Low risk
6332-FBZRI,67,One year,DSL,69.35,2.0,🟢 Low risk
8232-CTLKO,66,Two year,DSL,59.75,2.0,🟢 Low risk
3908-MKIMJ,68,Two year,DSL,41.95,2.0,🟢 Low risk
5512-IDZEI,46,One year,No,24.9,2.0,🟢 Low risk
1757-TCATG,35,One year,No,20.05,2.0,🟢 Low risk
1177-XZBJL,53,One year,DSL,64.15,2.0,🟢 Low risk
4737-HOBAX,63,Two year,DSL,79.8,2.0,🟢 Low risk
1535-VTJOQ,24,Two year,No,25.15,2.0,🟢 Low risk
9950-MTGYX,28,Two year,No,20.3,2.0,🟢 Low risk
2977-CEBSX,66,Two year,DSL,90.05,2.0,🟢 Low risk
6122-EFVKN,24,Two year,DSL,35.75,2.0,🟢 Low risk
4584-LBNMK,45,One year,No,24.7,2.0,🟢 Low risk
3978-YNKDD,19,Two year,No,20.85,2.0,🟢 Low risk
1897-OKVMW,64,Two year,DSL,90.6,1.9,🟢 Low risk
7815-PDTHL,35,Two year,No,20.2,1.9,🟢 Low risk
8745-PVESG,57,One year,DSL,41.1,1.9,🟢 Low risk
4295-YURET,56,Two year,DSL,72.6,1.9,🟢 Low risk
3280-NMUVX,34,One year,No,19.6,1.9,🟢 Low risk
7977-HXJKU,21,Two year,No,19.6,1.9,🟢 Low risk
0420-TXVSG,66,Two year,DSL,66.1,1.9,🟢 Low risk
7508-DQAKK,64,Two year,DSL,86.4,1.9,🟢 Low risk
2812-REYAT,49,One year,No,20.05,1.9,🟢 Low risk
4188-PCPIG,57,Two year,DSL,70.35,1.9,🟢 Low risk
0129-QMPDR,44,One year,No,20.5,1.9,🟢 Low risk
7876-AEHIG,51,One year,DSL,60.15,1.9,🟢 Low risk
6916-HIJSE,65,Two year,DSL,84.85,1.9,🟢 Low risk
9871-ELEYA,34,Two year,DSL,67.65,1.9,🟢 Low risk
6169-PGNCD,57,Two year,DSL,74.3,1.9,🟢 Low risk
0436-TWFFZ,67,Two year,DSL,85.25,1.9,🟢 Low risk
0455-ENTCR,66,Two year,DSL,85.25,1.9,🟢 Low risk
5485-ITNPC,66,Two year,DSL,85.9,1.9,🟢 Low risk
3557-HTYWR,47,Two year,DSL,74.05,1.9,🟢 Low risk
8165-CBKXO,66,Two year,DSL,56.75,1.9,🟢 Low risk
1414-YADCW,70,Two year,Fiber optic,84.6,1.9,🟢 Low risk
0556-FJEGU,58,Two year,DSL,70.1,1.9,🟢 Low risk
3308-JSGML,59,Two year,DSL,64.05,1.9,🟢 Low risk
8469-SNFFH,70,One year,DSL,79.4,1.9,🟢 Low risk
1227-UDMZR,72,Two year,DSL,91.15,1.9,🟢 Low risk
7564-GHCVB,72,Two year,Fiber optic,79.05,1.9,🟢 Low risk
2808-CHTDM,23,Two year,No,25.1,1.9,🟢 Low risk
0016-QLJIS,65,Two year,DSL,90.45,1.9,🟢 Low risk
9778-OGKQZ,72,Two year,DSL,92.0,1.9,🟢 Low risk
6685-GBWJZ,63,One year,DSL,70.8,1.9,🟢 Low risk
7018-FPXHH,56,Two year,DSL,59.8,1.9,🟢 Low risk
9102-OXKFY,59,Two year,DSL,54.15,1.9,🟢 Low risk
3389-KTRXV,23,Two year,No,23.85,1.9,🟢 Low risk
9135-MGVPY,69,Two year,DSL,84.7,1.9,🟢 Low risk
4893-GYUJU,50,One year,No,19.35,1.9,🟢 Low risk
9297-EONCV,72,Two year,DSL,91.35,1.9,🟢 Low risk
1335-MXCSE,55,Two year,DSL,55.25,1.9,🟢 Low risk
4782-OSFXZ,71,Two year,DSL,82.7,1.9,🟢 Low risk
2400-XIWIO,71,Two year,DSL,90.1,1.9,🟢 Low risk
5313-FPXWG,51,One year,No,24.6,1.9,🟢 Low risk
0191-EQUUH,25,Two year,DSL,35.05,1.8,🟢 Low risk
1972-XMUWV,65,Two year,DSL,59.8,1.8,🟢 Low risk
9565-FLVCG,65,Two year,DSL,69.55,1.8,🟢 Low risk
4891-NLUBA,61,Two year,DSL,61.45,1.8,🟢 Low risk
4883-KCPZJ,22,Two year,No,25.25,1.8,🟢 Low risk
9968-FFVVH,63,One year,DSL,68.8,1.8,🟢 Low risk
3108-PCCGG,72,Two year,DSL,84.45,1.8,🟢 Low risk
1187-WILMM,63,Two year,DSL,89.4,1.8,🟢 Low risk
5751-USDBL,46,Two year,DSL,81.0,1.8,🟢 Low risk
9675-ICXCT,72,Two year,DSL,80.8,1.8,🟢 Low risk
2580-ATZSQ,65,One year,DSL,61.35,1.8,🟢 Low risk
3460-TJBWI,24,Two year,No,24.2,1.8,🟢 Low risk
4632-XJMEX,53,One year,DSL,62.85,1.8,🟢 Low risk
6923-AQONU,23,Two year,No,20.9,1.8,🟢 Low risk
1971-DTCZB,72,Two year,DSL,90.95,1.8,🟢 Low risk
0263-FJTQO,50,Two year,DSL,70.5,1.8,🟢 Low risk
6810-VCAEX,47,One year,DSL,39.65,1.8,🟢 Low risk
7552-KEYGT,27,Two year,No,19.55,1.8,🟢 Low risk
7609-YBPXG,54,Two year,DSL,87.1,1.8,🟢 Low risk
5707-ZMDJP,53,Two year,DSL,69.7,1.8,🟢 Low risk
3896-ZVNET,24,Two year,No,24.7,1.8,🟢 Low risk
2805-AUFQN,25,Two year,No,19.8,1.8,🟢 Low risk
9339-FIIJL,72,Two year,DSL,85.95,1.8,🟢 Low risk
6741-QRLUP,63,Two year,DSL,80.3,1.8,🟢 Low risk
5181-OABFK,56,Two year,DSL,61.3,1.8,🟢 Low risk
6177-PEVRA,48,Two year,DSL,55.5,1.8,🟢 Low risk
9880-TDQAC,72,Two year,DSL,60.0,1.8,🟢 Low risk
5110-CHOPY,60,Two year,DSL,53.6,1.8,🟢 Low risk
8590-OHDIW,38,One year,No,20.3,1.8,🟢 Low risk
6374-AFWOX,46,Two year,DSL,65.65,1.8,🟢 Low risk
9447-YPTBX,50,One year,No,19.85,1.8,🟢 Low risk
4163-HFTUK,51,One year,No,19.1,1.8,🟢 Low risk
6388-TABGU,62,One year,DSL,56.15,1.8,🟢 Low risk
7301-ABVAD,72,Two year,DSL,86.6,1.8,🟢 Low risk
5248-RPYWW,72,Two year,DSL,90.15,1.8,🟢 Low risk
2256-YLYLP,68,Two year,DSL,72.95,1.8,🟢 Low risk
3544-FBCAS,72,Two year,DSL,83.6,1.8,🟢 Low risk
4335-UPJSI,24,Two year,No,19.75,1.7,🟢 Low risk
9805-FILKB,46,One year,No,20.2,1.7,🟢 Low risk
5795-BKOYE,69,One year,DSL,59.1,1.7,🟢 Low risk
4671-VJLCL,63,Two year,DSL,79.85,1.7,🟢 Low risk
5993-JSUWV,66,Two year,DSL,61.15,1.7,🟢 Low risk
1568-LJSZU,68,Two year,DSL,92.2,1.7,🟢 Low risk
3950-VPYJB,57,One year,DSL,59.6,1.7,🟢 Low risk
1627-AFWVJ,29,Two year,No,19.4,1.7,🟢 Low risk
2987-BJXIK,70,Two year,DSL,84.7,1.7,🟢 Low risk
5997-OPVFA,72,Two year,DSL,89.05,1.7,🟢 Low risk
9073-ZZIAY,62,Two year,DSL,86.1,1.7,🟢 Low risk
7267-FRMJW,25,Two year,No,20.1,1.7,🟢 Low risk
0057-QBUQH,43,Two year,No,25.1,1.7,🟢 Low risk
5171-EPLKN,27,Two year,No,19.85,1.7,🟢 Low risk
3796-ENZGF,63,Two year,DSL,67.25,1.7,🟢 Low risk
4526-EXKKN,40,Two year,No,24.6,1.7,🟢 Low risk
9435-JMLSX,71,Two year,DSL,86.1,1.7,🟢 Low risk
8295-KMENE,59,Two year,DSL,76.45,1.7,🟢 Low risk
5583-EJXRD,44,Two year,DSL,54.05,1.7,🟢 Low risk
8200-LGKSR,71,Two year,DSL,83.2,1.7,🟢 Low risk
6701-YVNQG,72,Two year,DSL,88.7,1.7,🟢 Low risk
1686-STUHN,42,One year,No,19.8,1.7,🟢 Low risk
0969-RGKCU,37,One year,No,19.8,1.7,🟢 Low risk
5248-YGIJN,72,Two year,DSL,90.25,1.7,🟢 Low risk
2405-LBMUW,61,One year,DSL,50.7,1.7,🟢 Low risk
7579-KKLOE,71,Two year,DSL,91.25,1.7,🟢 Low risk
5996-EBTKM,67,Two year,DSL,69.9,1.7,🟢 Low risk
7233-PAHHL,66,Two year,DSL,84.0,1.7,🟢 Low risk
8173-RXAYP,24,Two year,No,19.7,1.7,🟢 Low risk
9477-LGWQI,70,Two year,DSL,80.15,1.7,🟢 Low risk
4859-ZSRDZ,58,Two year,DSL,55.5,1.7,🟢 Low risk
9798-OPFEM,46,Two year,No,21.1,1.7,🟢 Low risk
5148-ORICT,64,Two year,DSL,74.35,1.7,🟢 Low risk
3398-GCPMU,72,Two year,DSL,89.55,1.7,🟢 Low risk
1088-AUUZZ,56,Two year,DSL,75.85,1.7,🟢 Low risk
3070-FNFZQ,23,Two year,No,20.4,1.7,🟢 Low risk
5177-RVZNU,37,One year,No,20.3,1.7,🟢 Low risk
7110-BDTWG,71,Two year,DSL,47.05,1.7,🟢 Low risk
8050-XGRVL,62,One year,DSL,54.75,1.7,🟢 Low risk
6522-OIQSX,69,Two year,DSL,54.95,1.7,🟢 Low risk
2346-CZYIL,27,Two year,No,20.35,1.7,🟢 Low risk
5003-XZWWO,71,Two year,DSL,84.2,1.7,🟢 Low risk
9140-CZQZZ,68,Two year,DSL,79.6,1.7,🟢 Low risk
2581-VKIRT,59,One year,DSL,65.5,1.7,🟢 Low risk
5980-BDHPY,72,Two year,DSL,87.1,1.7,🟢 Low risk
7452-FOLON,39,One year,No,25.45,1.7,🟢 Low risk
4774-HHGGS,30,Two year,No,19.05,1.7,🟢 Low risk
3957-HHLMR,70,One year,DSL,65.2,1.7,🟢 Low risk
1172-VIYBP,53,Two year,DSL,69.7,1.7,🟢 Low risk
0383-CLDDA,69,Two year,DSL,85.35,1.7,🟢 Low risk
7297-DVYGA,51,One year,No,19.85,1.7,🟢 Low risk
0827-ITJPH,36,Two year,No,18.55,1.7,🟢 Low risk
4973-MGTON,71,Two year,DSL,84.4,1.6,🟢 Low risk
6369-MCAKO,68,Two year,DSL,89.05,1.6,🟢 Low risk
4487-ZYJZK,38,One year,No,19.6,1.6,🟢 Low risk
9385-EHGDO,35,Two year,No,19.85,1.6,🟢 Low risk
5338-YHWYT,37,Two year,DSL,61.45,1.6,🟢 Low risk
5986-WWXDV,39,One year,No,19.35,1.6,🟢 Low risk
0071-NDAFP,25,Two year,No,25.5,1.6,🟢 Low risk
5329-KRDTM,72,Two year,DSL,77.35,1.6,🟢 Low risk
6546-OPBBH,51,One year,No,23.95,1.6,🟢 Low risk
5622-UEJFI,35,Two year,No,25.4,1.6,🟢 Low risk
8218-FFJDS,72,Two year,DSL,86.4,1.6,🟢 Low risk
0354-VXMJC,23,Two year,No,19.6,1.6,🟢 Low risk
0788-DXBFY,58,One year,No,19.55,1.6,🟢 Low risk
4884-LEVMQ,39,Two year,No,20.45,1.6,🟢 Low risk
2661-GKBTK,60,Two year,DSL,76.95,1.6,🟢 Low risk
4849-PYRLQ,56,Two year,DSL,73.25,1.6,🟢 Low risk
2192-CKRLV,72,Two year,DSL,49.2,1.6,🟢 Low risk
1084-MNSMJ,51,Two year,DSL,85.5,1.6,🟢 Low risk
4702-HDRKD,67,One year,DSL,49.35,1.6,🟢 Low risk
0459-SPZHJ,63,Two year,DSL,83.5,1.6,🟢 Low risk
8184-WMOFI,62,One year,DSL,71.4,1.6,🟢 Low risk
8125-QPFJD,72,Two year,DSL,84.9,1.6,🟢 Low risk
7029-IJEJK,54,One year,DSL,44.1,1.6,🟢 Low risk
7401-JIXNM,54,Two year,DSL,91.3,1.6,🟢 Low risk
8098-TDCBU,42,Two year,No,25.25,1.6,🟢 Low risk
5676-CFLYY,71,Two year,DSL,73.35,1.6,🟢 Low risk
5680-LQOGP,68,Two year,DSL,82.45,1.6,🟢 Low risk
8100-PNJMH,68,Two year,DSL,88.85,1.6,🟢 Low risk
6166-YIPFO,72,Two year,DSL,64.7,1.6,🟢 Low risk
4291-TPNFG,72,Two year,DSL,82.3,1.6,🟢 Low risk
0795-LAFGP,71,Two year,DSL,90.4,1.6,🟢 Low risk
8661-BOYNW,72,Two year,DSL,84.4,1.6,🟢 Low risk
5124-EOGYE,31,Two year,No,20.45,1.6,🟢 Low risk
9803-FTJCG,71,One year,DSL,66.85,1.6,🟢 Low risk
3146-MSEGF,72,Two year,DSL,88.05,1.6,🟢 Low risk
8468-FZTOE,72,Two year,DSL,74.35,1.5,🟢 Low risk
5231-FIQPA,41,Two year,No,19.85,1.5,🟢 Low risk
8197-BFWVU,72,Two year,DSL,93.25,1.5,🟢 Low risk
7205-BAIAD,40,Two year,No,20.6,1.5,🟢 Low risk
0839-QNXME,30,Two year,No,19.4,1.5,🟢 Low risk
6953-PBDIN,70,Two year,DSL,72.95,1.5,🟢 Low risk
2211-RMNHO,68,Two year,DSL,85.3,1.5,🟢 Low risk
6122-LJADA,70,Two year,DSL,90.15,1.5,🟢 Low risk
4609-KNNWG,27,Two year,No,19.9,1.5,🟢 Low risk
3572-UUHRS,45,One year,No,18.85,1.5,🟢 Low risk
1506-YJTYT,45,Two year,DSL,73.85,1.5,🟢 Low risk
2428-HYUNX,44,Two year,No,19.35,1.5,🟢 Low risk
2122-SZZZD,44,One year,No,19.5,1.5,🟢 Low risk
8958-JPTRR,56,One year,No,24.3,1.5,🟢 Low risk
4012-YCFAI,60,Two year,DSL,61.35,1.5,🟢 Low risk
9415-ZNBSX,70,Two year,DSL,89.0,1.5,🟢 Low risk
5614-DNZCE,58,Two year,DSL,64.9,1.5,🟢 Low risk
7216-KAOID,41,One year,No,19.5,1.5,🟢 Low risk
9755-JHNMN,49,Two year,DSL,67.4,1.5,🟢 Low risk
1552-CZCLL,55,Month-to-month,No,20.0,1.5,🟢 Low risk
4518-FZBSX,42,One year,No,20.25,1.5,🟢 Low risk
6870-ZWMNX,70,Two year,DSL,76.1,1.5,🟢 Low risk
1492-KGETH,70,One year,DSL,78.35,1.5,🟢 Low risk
2176-LVPNX,71,Two year,DSL,89.85,1.5,🟢 Low risk
3935-TBRZZ,44,One year,No,25.7,1.5,🟢 Low risk
6549-BTYPG,60,Two year,DSL,60.8,1.5,🟢 Low risk
2160-GPFXD,54,Two year,DSL,65.65,1.5,🟢 Low risk
5930-GBIWP,69,Two year,DSL,81.5,1.5,🟢 Low risk
6265-FRMTQ,31,Two year,No,20.4,1.5,🟢 Low risk
0674-GCDXG,63,Two year,DSL,71.9,1.5,🟢 Low risk
6199-IPCAO,29,Two year,No,26.1,1.5,🟢 Low risk
3911-RSNHI,71,Two year,DSL,61.4,1.5,🟢 Low risk
9995-HOTOH,63,Two year,DSL,59.0,1.5,🟢 Low risk
1194-BHJYC,61,Two year,DSL,62.15,1.5,🟢 Low risk
6408-WHTEF,72,Two year,DSL,89.4,1.5,🟢 Low risk
7975-JMZNT,66,Two year,DSL,91.7,1.5,🟢 Low risk
7649-SIJJF,71,Two year,DSL,80.1,1.5,🟢 Low risk
9392-XBGTD,27,Two year,No,20.6,1.5,🟢 Low risk
6814-ZPWFQ,51,One year,No,25.0,1.5,🟢 Low risk
1568-BEKZM,70,Two year,DSL,90.05,1.5,🟢 Low risk
5248-KWLAR,71,Two year,DSL,90.35,1.5,🟢 Low risk
5774-QPLTF,50,One year,No,20.35,1.5,🟢 Low risk
4718-WXBGI,72,Two year,DSL,91.95,1.5,🟢 Low risk
9110-HSGTV,69,Two year,DSL,82.45,1.5,🟢 Low risk
6974-DAFLI,55,One year,No,19.7,1.5,🟢 Low risk
2451-YMUXS,67,Two year,DSL,64.55,1.4,🟢 Low risk
9055-MOJJJ,64,One year,DSL,65.8,1.4,🟢 Low risk
9066-QRSDU,69,One year,No,26.3,1.4,🟢 Low risk
8413-YNHNV,69,Two year,DSL,90.65,1.4,🟢 Low risk
6418-PIQSP,62,Two year,DSL,81.0,1.4,🟢 Low risk
8819-WFGGJ,68,Two year,DSL,54.1,1.4,🟢 Low risk
3638-VBZTA,68,Two year,DSL,86.5,1.4,🟢 Low risk
0298-XACET,52,Two year,DSL,50.2,1.4,🟢 Low risk
3933-DQPWX,50,Two year,DSL,39.7,1.4,🟢 Low risk
4538-WNTMJ,46,One year,No,24.95,1.4,🟢 Low risk
4955-VCWBI,43,One year,No,20.0,1.4,🟢 Low risk
9227-YBAXE,65,Two year,DSL,82.5,1.4,🟢 Low risk
8859-AXJZP,39,Two year,No,23.8,1.4,🟢 Low risk
6586-MYGKD,70,Two year,DSL,76.95,1.4,🟢 Low risk
2324-AALNO,48,One year,No,24.55,1.4,🟢 Low risk
5727-MYATE,72,Two year,DSL,90.8,1.4,🟢 Low risk
1951-IEYXM,72,Two year,DSL,90.6,1.4,🟢 Low risk
7850-THJMU,26,Two year,No,19.65,1.4,🟢 Low risk
7799-LGRDP,43,Two year,No,25.7,1.4,🟢 Low risk
9489-DEDVP,70,Two year,DSL,69.2,1.4,🟢 Low risk
8174-LNWMW,31,Two year,No,20.9,1.4,🟢 Low risk
1139-WUOAH,57,Two year,DSL,53.35,1.4,🟢 Low risk
3079-BCHLN,47,One year,No,19.9,1.4,🟢 Low risk
2824-DXNKN,72,Two year,DSL,71.45,1.4,🟢 Low risk
1333-PBMXB,54,One year,No,24.75,1.4,🟢 Low risk
8577-QSOCG,38,Two year,No,20.2,1.4,🟢 Low risk
4654-ULTTN,70,Two year,DSL,74.8,1.4,🟢 Low risk
8859-DZTGQ,33,Two year,No,20.35,1.4,🟢 Low risk
4077-HWUYD,72,Two year,DSL,87.55,1.4,🟢 Low risk
1221-GHZEP,62,Two year,DSL,65.1,1.4,🟢 Low risk
2332-TODQS,48,One year,No,25.05,1.4,🟢 Low risk
0123-CRBRT,61,Two year,DSL,88.1,1.4,🟢 Low risk
8450-LUGUK,37,Two year,No,24.1,1.4,🟢 Low risk
1371-OJCEK,48,One year,No,24.35,1.4,🟢 Low risk
0979-MOZQI,62,Two year,DSL,39.0,1.4,🟢 Low risk
3219-JQRSL,72,Two year,DSL,89.1,1.4,🟢 Low risk
6463-MVYRY,57,Two year,DSL,69.85,1.4,🟢 Low risk
2296-DKZFP,65,Two year,DSL,71.0,1.4,🟢 Low risk
4213-HKBJO,33,Two year,No,25.7,1.4,🟢 Low risk
0625-AFOHS,29,Two year,No,20.2,1.4,🟢 Low risk
5249-QYHEX,40,Two year,No,24.8,1.4,🟢 Low risk
4825-FUREZ,42,Two year,No,20.25,1.4,🟢 Low risk
2234-EOFPT,72,Two year,DSL,79.35,1.4,🟢 Low risk
3373-DIUUN,30,Two year,No,21.25,1.4,🟢 Low risk
3521-HTQTV,34,Two year,No,26.1,1.4,🟢 Low risk
9418-RUKPH,38,Two year,No,19.95,1.4,🟢 Low risk
3166-PNEOF,61,Two year,DSL,86.45,1.4,🟢 Low risk
7164-BPTUT,57,Two year,DSL,89.55,1.4,🟢 Low risk
3508-VLHCZ,71,Two year,DSL,90.55,1.4,🟢 Low risk
9581-GVBXT,59,One year,DSL,34.8,1.4,🟢 Low risk
1866-DIOQZ,71,One year,DSL,66.8,1.4,🟢 Low risk
3566-CAAYU,64,Two year,DSL,49.85,1.3,🟢 Low risk
3967-KXAPS,72,Two year,DSL,92.3,1.3,🟢 Low risk
6439-PKTRR,70,Two year,DSL,80.7,1.3,🟢 Low risk
7197-VOJMM,67,Two year,DSL,69.2,1.3,🟢 Low risk
9631-RXVJM,35,Two year,No,19.25,1.3,🟢 Low risk
5480-XTFFL,31,Two year,No,21.0,1.3,🟢 Low risk
2595-KIWPV,27,Two year,No,19.7,1.3,🟢 Low risk
6551-VLJMV,34,Two year,No,20.05,1.3,🟢 Low risk
5542-NKVRU,42,Two year,No,20.75,1.3,🟢 Low risk
4827-DPADN,72,Two year,DSL,83.3,1.3,🟢 Low risk
1269-FOYWN,44,One year,No,20.0,1.3,🟢 Low risk
8859-YSTWS,48,One year,No,19.95,1.3,🟢 Low risk
5322-ZSMZY,31,Two year,No,25.75,1.3,🟢 Low risk
4676-WLUHT,54,Two year,DSL,46.2,1.3,🟢 Low risk
1270-XKUCC,30,Two year,No,19.7,1.3,🟢 Low risk
6897-RWMUB,61,Two year,DSL,68.05,1.3,🟢 Low risk
7639-OPLNG,70,Two year,DSL,79.25,1.3,🟢 Low risk
2226-ICFDO,72,Two year,DSL,85.9,1.3,🟢 Low risk
6152-ONASV,68,One year,DSL,58.25,1.3,🟢 Low risk
2969-VAPYH,67,One year,DSL,60.5,1.3,🟢 Low risk
3487-EARAT,70,One year,DSL,74.1,1.3,🟢 Low risk
4102-HLENU,67,Two year,DSL,65.65,1.3,🟢 Low risk
0048-PIHNL,49,One year,No,20.45,1.3,🟢 Low risk
8430-TWCBX,49,One year,No,20.7,1.3,🟢 Low risk
5642-MHDQT,53,One year,No,19.85,1.3,🟢 Low risk
7398-HPYZQ,71,Two year,DSL,90.55,1.3,🟢 Low risk
0973-KYVNF,72,Two year,DSL,70.65,1.3,🟢 Low risk
1839-FBNFR,39,Two year,No,19.85,1.3,🟢 Low risk
1970-KKFWL,35,Two year,No,23.3,1.3,🟢 Low risk
2378-YIZKA,68,Two year,DSL,85.0,1.3,🟢 Low risk
4254-QPEDE,52,Two year,DSL,66.25,1.3,🟢 Low risk
4641-FROLU,30,Two year,No,19.3,1.3,🟢 Low risk
5125-CNDSP,63,One year,DSL,40.6,1.3,🟢 Low risk
7101-HRBLJ,72,Two year,DSL,83.7,1.3,🟢 Low risk
9067-SQTNS,44,One year,No,20.6,1.3,🟢 Low risk
1985-MBRYP,43,Two year,No,19.65,1.3,🟢 Low risk
3779-OSWCF,71,Two year,DSL,93.2,1.3,🟢 Low risk
3533-UVMOM,68,Two year,DSL,70.95,1.3,🟢 Low risk
7665-NKLAV,36,Two year,DSL,40.65,1.3,🟢 Low risk
5494-WOZRZ,71,Two year,DSL,82.0,1.3,🟢 Low risk
0379-DJQHR,67,Two year,DSL,81.35,1.3,🟢 Low risk
5266-PFRQK,52,One year,No,20.85,1.3,🟢 Low risk
5451-MHQOF,56,One year,No,24.45,1.3,🟢 Low risk
9348-ROUAI,59,Two year,DSL,90.3,1.3,🟢 Low risk
5176-OLSKT,66,Two year,DSL,66.9,1.3,🟢 Low risk
2384-OVPSA,38,Two year,No,20.2,1.3,🟢 Low risk
7103-ZGVNT,69,One year,DSL,73.7,1.3,🟢 Low risk
3067-SVMTC,68,One year,DSL,55.9,1.3,🟢 Low risk
2990-IAJSV,72,Two year,DSL,92.0,1.2,🟢 Low risk
2882-WDTBA,69,Two year,DSL,75.75,1.2,🟢 Low risk
2194-IIQOF,71,Two year,DSL,89.3,1.2,🟢 Low risk
5879-HMFFH,72,Two year,DSL,88.05,1.2,🟢 Low risk
8191-XWSZG,52,One year,No,20.65,1.2,🟢 Low risk
7306-YDSOI,69,Two year,DSL,59.75,1.2,🟢 Low risk
9602-WCXPI,50,One year,No,20.15,1.2,🟢 Low risk
9281-CEDRU,68,Two year,DSL,64.1,1.2,🟢 Low risk
8902-ZEOVF,47,One year,No,20.05,1.2,🟢 Low risk
0230-UBYPQ,63,One year,DSL,36.1,1.2,🟢 Low risk
5135-RDDQL,63,Two year,DSL,50.65,1.2,🟢 Low risk
1676-MQAOA,72,Two year,DSL,75.1,1.2,🟢 Low risk
9732-OUYRN,49,One year,No,19.0,1.2,🟢 Low risk
4825-XJGDM,61,One year,DSL,43.7,1.2,🟢 Low risk
9624-EGDEQ,37,Two year,No,19.8,1.2,🟢 Low risk
7945-PRBVF,35,Two year,No,21.45,1.2,🟢 Low risk
7596-ZYWBB,65,Two year,DSL,59.6,1.2,🟢 Low risk
3227-WLKLI,65,Two year,DSL,91.55,1.2,🟢 Low risk
2589-AYCRP,50,One year,No,19.75,1.2,🟢 Low risk
6656-GULJQ,72,Two year,DSL,83.55,1.2,🟢 Low risk
2725-TTRIQ,72,Two year,DSL,84.2,1.2,🟢 Low risk
3769-MHZNV,33,Two year,No,20.1,1.2,🟢 Low risk
6248-TKCQV,70,Two year,DSL,80.6,1.2,🟢 Low risk
3084-DOWLE,72,Two year,DSL,92.0,1.2,🟢 Low risk
4999-IEZLT,66,One year,DSL,29.45,1.2,🟢 Low risk
6922-NCEDI,56,One year,No,21.2,1.2,🟢 Low risk
9585-KKMFD,41,Two year,No,20.0,1.2,🟢 Low risk
8404-VIOMB,66,Two year,DSL,62.5,1.2,🟢 Low risk
6625-IUTTT,67,Two year,DSL,65.55,1.2,🟢 Low risk
4701-LKOZD,70,Two year,DSL,89.75,1.2,🟢 Low risk
5456-ITGIC,72,Two year,DSL,64.45,1.2,🟢 Low risk
6384-VMJHP,72,Two year,DSL,73.0,1.2,🟢 Low risk
5736-YEJAX,69,Two year,DSL,79.45,1.2,🟢 Low risk
3050-RLLXC,56,Two year,DSL,81.25,1.2,🟢 Low risk
1027-LKKQQ,72,Two year,DSL,80.45,1.2,🟢 Low risk
5196-WPYOW,67,One year,DSL,60.05,1.2,🟢 Low risk
5067-WJEUN,67,Two year,DSL,54.2,1.2,🟢 Low risk
9453-PATOS,72,Two year,DSL,85.1,1.2,🟢 Low risk
8990-YOZLV,69,Two year,DSL,66.9,1.2,🟢 Low risk
6203-HBZPA,52,Two year,DSL,63.9,1.2,🟢 Low risk
4635-EJYPD,32,Two year,No,18.95,1.2,🟢 Low risk
4334-HOWRP,72,Two year,DSL,64.95,1.2,🟢 Low risk
2137-DQMEV,68,One year,DSL,44.8,1.2,🟢 Low risk
8917-FAEMR,37,Two year,No,19.85,1.2,🟢 Low risk
1716-LSAMB,45,Two year,DSL,54.65,1.2,🟢 Low risk
9068-VPWQQ,61,Two year,DSL,75.35,1.2,🟢 Low risk
6461-SZMCV,71,Two year,DSL,87.95,1.2,🟢 Low risk
5317-FLPJF,66,Two year,DSL,61.35,1.2,🟢 Low risk
7321-KKSDU,32,Two year,No,20.5,1.2,🟢 Low risk
8148-NLEGT,42,Two year,No,22.95,1.2,🟢 Low risk
2274-XUATA,72,Two year,DSL,63.1,1.2,🟢 Low risk
3957-SQXML,34,Two year,No,24.95,1.1,🟢 Low risk
9710-NJERN,39,Two year,No,20.15,1.1,🟢 Low risk
7139-JZFVG,60,Two year,DSL,60.5,1.1,🟢 Low risk
5845-BZZIB,35,Two year,No,20.1,1.1,🟢 Low risk
2511-ALLCS,35,Two year,No,24.3,1.1,🟢 Low risk
9620-QJREV,47,One year,No,20.55,1.1,🟢 Low risk
3712-PKXZA,61,One year,No,20.55,1.1,🟢 Low risk
5320-BRKGK,58,Two year,DSL,75.8,1.1,🟢 Low risk
5915-ANOEI,70,Two year,DSL,79.15,1.1,🟢 Low risk
4723-BEGSG,72,Two year,DSL,86.65,1.1,🟢 Low risk
6288-CHQJB,54,Two year,DSL,69.95,1.1,🟢 Low risk
5656-MJEFC,42,Two year,DSL,48.15,1.1,🟢 Low risk
5126-RCXYW,54,Two year,DSL,46.0,1.1,🟢 Low risk
4896-CPRPF,35,Two year,No,25.45,1.1,🟢 Low risk
0839-JTCUD,66,Two year,DSL,89.9,1.1,🟢 Low risk
5766-FTRTS,72,Two year,DSL,84.45,1.1,🟢 Low risk
8597-CTXVJ,70,One year,DSL,64.95,1.1,🟢 Low risk
6695-AMZUF,70,Two year,DSL,86.45,1.1,🟢 Low risk
7873-CVMAW,72,Two year,DSL,88.55,1.1,🟢 Low risk
2300-RQGOI,38,Two year,No,20.05,1.1,🟢 Low risk
0582-AVCLN,38,Two year,No,20.3,1.1,🟢 Low risk
